WT_Input	WT_Arc_IP
dsRNA_tag_6486	1038	1897
dsRNA_tag_6487	1038	1899
dsRNA_tag_6488	1025	1925
dsRNA_tag_6489	280	317
dsRNA_tag_649	38	138
dsRNA_tag_6490	117	266
dsRNA_tag_6491	177	430
dsRNA_tag_6492	310	604
dsRNA_tag_6493	33	128
dsRNA_tag_6494	49	107
dsRNA_tag_6495	68	131
dsRNA_tag_6496	67	171
dsRNA_tag_6497	32	96
dsRNA_tag_6498	23	117
dsRNA_tag_6499	164	529
dsRNA_tag_65	18	126
dsRNA_tag_650	18	110
dsRNA_tag_6500	97	305
dsRNA_tag_6501	156	463
dsRNA_tag_6502	926	2416
dsRNA_tag_6503	37	99
dsRNA_tag_6504	56	201
dsRNA_tag_6505	206	460
dsRNA_tag_6506	74	251
dsRNA_tag_6507	81	306
dsRNA_tag_6508	54	70
dsRNA_tag_6509	23	115
dsRNA_tag_651	63	199
dsRNA_tag_6510	78	248
dsRNA_tag_6511	33	201
dsRNA_tag_6512	26	119
dsRNA_tag_6513	43	92
dsRNA_tag_6514	81	147
dsRNA_tag_6515	165	509
dsRNA_tag_6516	89	286
dsRNA_tag_6517	178	572
dsRNA_tag_6518	33830	99806
dsRNA_tag_6519	203	428
dsRNA_tag_652	117	289
dsRNA_tag_6520	151	615
dsRNA_tag_6521	46	131
dsRNA_tag_6522	41	215
dsRNA_tag_6523	31	161
dsRNA_tag_6524	483	1230
dsRNA_tag_6525	59	187
dsRNA_tag_6526	33	93
dsRNA_tag_6527	218	561
dsRNA_tag_6528	21	103
dsRNA_tag_6529	43	99
dsRNA_tag_653	165	490
dsRNA_tag_6530	222	511
dsRNA_tag_6531	31	143
dsRNA_tag_6532	130	281
dsRNA_tag_6533	174	1620
dsRNA_tag_6534	37	95
dsRNA_tag_6535	255	636
dsRNA_tag_6536	84	649
dsRNA_tag_6537	50	81
dsRNA_tag_6538	75	204
dsRNA_tag_6539	53	195
dsRNA_tag_654	4	243
dsRNA_tag_6540	42	129
dsRNA_tag_6541	371	1079
dsRNA_tag_6542	45	88
dsRNA_tag_6543	51	156
dsRNA_tag_6544	66	217
dsRNA_tag_6545	46	162
dsRNA_tag_6546	38	103
dsRNA_tag_6547	95	366
dsRNA_tag_6548	40	185
dsRNA_tag_6549	150	265
dsRNA_tag_655	77	294
dsRNA_tag_6550	43	124
dsRNA_tag_6551	92	269
dsRNA_tag_6552	81	327
dsRNA_tag_6553	40	83
dsRNA_tag_6554	24	175
dsRNA_tag_6555	48	248
dsRNA_tag_6556	33	104
dsRNA_tag_6557	125	363
dsRNA_tag_6558	40	120
dsRNA_tag_6559	122	316
dsRNA_tag_656	44	103
dsRNA_tag_6560	29	95
dsRNA_tag_6561	74	142
dsRNA_tag_6562	34	92
dsRNA_tag_6563	101	127
dsRNA_tag_6564	70	232
dsRNA_tag_6565	39	120
dsRNA_tag_6566	43	85
dsRNA_tag_6567	15492	60728
dsRNA_tag_6568	26	116
dsRNA_tag_6569	52	276
dsRNA_tag_657	121	315
dsRNA_tag_6570	182	555
dsRNA_tag_6571	26	499
dsRNA_tag_6572	16	728
dsRNA_tag_6573	47	177
dsRNA_tag_6574	53	106
dsRNA_tag_6575	33	96
dsRNA_tag_6576	16	107
dsRNA_tag_6577	180	469
dsRNA_tag_6578	145	414
dsRNA_tag_6579	20	106
dsRNA_tag_658	73	282
dsRNA_tag_6580	69	321
dsRNA_tag_6581	773	1552
dsRNA_tag_6582	31	95
dsRNA_tag_6583	62	174
dsRNA_tag_6584	35	133
dsRNA_tag_6585	4130	1721
dsRNA_tag_6586	7211	4562
dsRNA_tag_6587	140	468
dsRNA_tag_6588	202	636
dsRNA_tag_6589	221	728
dsRNA_tag_659	195	673
dsRNA_tag_6590	20	116
dsRNA_tag_6591	56	100
dsRNA_tag_6592	51	155
dsRNA_tag_6593	97	307
dsRNA_tag_6594	36	113
dsRNA_tag_6595	52	99
dsRNA_tag_6596	119	246
dsRNA_tag_6597	136	357
dsRNA_tag_6598	35	121
dsRNA_tag_6599	38	101
dsRNA_tag_66	6	238
dsRNA_tag_660	91	175
dsRNA_tag_6600	50	88
dsRNA_tag_6601	51	172
dsRNA_tag_6602	3	136
dsRNA_tag_6603	169	531
dsRNA_tag_6604	181	703
dsRNA_tag_6605	37	90
dsRNA_tag_6606	51	204
dsRNA_tag_6607	110	278
dsRNA_tag_6608	92	179
dsRNA_tag_6609	27	139
dsRNA_tag_661	74	195
dsRNA_tag_6610	24	116
dsRNA_tag_6611	45	104
dsRNA_tag_6612	53	170
dsRNA_tag_6613	263	748
dsRNA_tag_6614	56	186
dsRNA_tag_6615	43	193
dsRNA_tag_6616	48	148
dsRNA_tag_6617	35	91
dsRNA_tag_6618	79	257
dsRNA_tag_6619	31	138
dsRNA_tag_662	101	8489
dsRNA_tag_6620	36	115
dsRNA_tag_6621	55	113
dsRNA_tag_6622	45	217
dsRNA_tag_6623	61	136
dsRNA_tag_6624	196	858
dsRNA_tag_6625	36	147
dsRNA_tag_6626	220	734
dsRNA_tag_6627	54	117
dsRNA_tag_6628	105	181
dsRNA_tag_6629	28	103
dsRNA_tag_663	106	368
dsRNA_tag_6630	96	395
dsRNA_tag_6631	101	175
dsRNA_tag_6632	55	355
dsRNA_tag_6633	30	189
dsRNA_tag_6634	58	65
dsRNA_tag_6635	93	317
dsRNA_tag_6636	37	140
dsRNA_tag_6637	38	89
dsRNA_tag_6638	66	177
dsRNA_tag_6639	32	93
dsRNA_tag_664	42	297
dsRNA_tag_6640	679	2339
dsRNA_tag_6641	66	178
dsRNA_tag_6642	47	137
dsRNA_tag_6643	44	172
dsRNA_tag_6644	158	299
dsRNA_tag_6645	37	176
dsRNA_tag_6646	43	155
dsRNA_tag_6647	40	207
dsRNA_tag_6648	33827	48429
dsRNA_tag_6649	68	352
dsRNA_tag_665	322	826
dsRNA_tag_6650	50	140
dsRNA_tag_6651	35	121
dsRNA_tag_6652	59	154
dsRNA_tag_6653	35	92
dsRNA_tag_6654	72	266
dsRNA_tag_6655	26	98
dsRNA_tag_6656	10	278
dsRNA_tag_6657	43	122
dsRNA_tag_6658	211	848
dsRNA_tag_6659	46	89
dsRNA_tag_666	83	293
dsRNA_tag_6660	86	171
dsRNA_tag_6661	58	204
dsRNA_tag_6662	75	206
dsRNA_tag_6663	10	184
dsRNA_tag_6664	35	129
dsRNA_tag_6665	749	1251
dsRNA_tag_6666	55	137
dsRNA_tag_6667	72	183
dsRNA_tag_6668	61	228
dsRNA_tag_6669	74	219
dsRNA_tag_667	47	191
dsRNA_tag_6670	109	145
dsRNA_tag_6671	30	102
dsRNA_tag_6672	54	179
dsRNA_tag_6673	143	210
dsRNA_tag_6674	32	121
dsRNA_tag_6675	21	210
dsRNA_tag_6676	31	100
dsRNA_tag_6677	53	170
dsRNA_tag_6678	51	245
dsRNA_tag_6679	69	188
dsRNA_tag_668	33	97
dsRNA_tag_6680	94	399
dsRNA_tag_6681	268	1206
dsRNA_tag_6682	187	19
dsRNA_tag_6683	49	285
dsRNA_tag_6684	52	189
dsRNA_tag_6685	89	209
dsRNA_tag_6686	65	199
dsRNA_tag_6687	48	107
dsRNA_tag_6688	44	206
dsRNA_tag_6689	44	97
dsRNA_tag_669	39	108
dsRNA_tag_6690	52	165
dsRNA_tag_6691	53	139
dsRNA_tag_6692	38	97
dsRNA_tag_6693	92	348
dsRNA_tag_6694	2525	10909
dsRNA_tag_6695	2653	12019
dsRNA_tag_6696	132	310
dsRNA_tag_6697	192	414
dsRNA_tag_6698	119	210
dsRNA_tag_6699	128	627
dsRNA_tag_67	159	466
dsRNA_tag_670	17	140
dsRNA_tag_6700	38	125
dsRNA_tag_6701	1063	704
dsRNA_tag_6702	29	99
dsRNA_tag_6703	50	80
dsRNA_tag_6704	70	202
dsRNA_tag_6705	54	242
dsRNA_tag_6706	141	356
dsRNA_tag_6707	23	195
dsRNA_tag_6708	57	90
dsRNA_tag_6709	78	150
dsRNA_tag_671	190	1000
dsRNA_tag_6710	40	130
dsRNA_tag_6711	103	165
dsRNA_tag_6712	72	275
dsRNA_tag_6713	553	1263
dsRNA_tag_6714	66	211
dsRNA_tag_6715	204	516
dsRNA_tag_6716	128	327
dsRNA_tag_6717	35	167
dsRNA_tag_6718	24	154
dsRNA_tag_6719	65	161
dsRNA_tag_672	98	404
dsRNA_tag_6720	93	307
dsRNA_tag_6721	27	141
dsRNA_tag_6722	27	156
dsRNA_tag_6723	99	228
dsRNA_tag_6724	98	339
dsRNA_tag_6725	14	113
dsRNA_tag_6726	50	218
dsRNA_tag_6727	12	147
dsRNA_tag_6728	18	190
dsRNA_tag_6729	20	248
dsRNA_tag_673	54	400
dsRNA_tag_6730	8	132
dsRNA_tag_6731	24	203
dsRNA_tag_6732	140	1378
dsRNA_tag_6733	12	185
dsRNA_tag_6734	45	524
dsRNA_tag_6735	28	141
dsRNA_tag_6736	34	132
dsRNA_tag_6737	29	127
dsRNA_tag_6738	41	108
dsRNA_tag_6739	115	201
dsRNA_tag_674	3709	14649
dsRNA_tag_6740	62	230
dsRNA_tag_6741	2451	64683
dsRNA_tag_6742	19	107
dsRNA_tag_6743	91	149
dsRNA_tag_6744	34	92
dsRNA_tag_6745	71	336
dsRNA_tag_6746	116	299
dsRNA_tag_6747	51	251
dsRNA_tag_6748	265	938
dsRNA_tag_6749	55	138
dsRNA_tag_675	3709	14649
dsRNA_tag_6750	243	679
dsRNA_tag_6751	6	144
dsRNA_tag_6752	1093	1766
dsRNA_tag_6753	67	233
dsRNA_tag_6754	52	148
dsRNA_tag_6755	180	835
dsRNA_tag_6756	40	2468
dsRNA_tag_6757	154	589
dsRNA_tag_6758	37	138
dsRNA_tag_6759	72	315
dsRNA_tag_676	5065	10242
dsRNA_tag_6760	46	79
dsRNA_tag_6761	329	772
dsRNA_tag_6762	281	705
dsRNA_tag_6763	171	434
dsRNA_tag_6764	144	379
dsRNA_tag_6765	461	1322
dsRNA_tag_6766	53	176
dsRNA_tag_6767	1335	1485
dsRNA_tag_6768	47	395
dsRNA_tag_6769	47	144
dsRNA_tag_677	75	300
dsRNA_tag_6770	64	220
dsRNA_tag_6771	175	538
dsRNA_tag_6772	103	261
dsRNA_tag_6773	55	136
dsRNA_tag_6774	595	2200
dsRNA_tag_6775	59	103
dsRNA_tag_6776	66	147
dsRNA_tag_6777	12	127
dsRNA_tag_6778	41	158
dsRNA_tag_6779	54	82
dsRNA_tag_678	49	203
dsRNA_tag_6780	30	92
dsRNA_tag_6781	38	132
dsRNA_tag_6782	69	203
dsRNA_tag_6783	33	115
dsRNA_tag_6784	329	788
dsRNA_tag_6785	40	99
dsRNA_tag_6786	13	182
dsRNA_tag_6787	40	100
dsRNA_tag_6788	57	145
dsRNA_tag_6789	253	587
dsRNA_tag_679	34	107
dsRNA_tag_6790	31	124
dsRNA_tag_6791	53	240
dsRNA_tag_6792	62	237
dsRNA_tag_6793	44	218
dsRNA_tag_6794	92	300
dsRNA_tag_6795	420	540
dsRNA_tag_6796	54	139
dsRNA_tag_6797	27	124
dsRNA_tag_6798	512	1194
dsRNA_tag_6799	399	535
dsRNA_tag_68	110	449
dsRNA_tag_680	79	272
dsRNA_tag_6800	128	350
dsRNA_tag_6801	1333	3564
dsRNA_tag_6802	247	592
dsRNA_tag_6803	80	296
dsRNA_tag_6804	7702	6497
dsRNA_tag_6805	122	532
dsRNA_tag_6806	941	146
dsRNA_tag_6807	64	230
dsRNA_tag_6808	32	104
dsRNA_tag_6809	28	104
dsRNA_tag_681	206	728
dsRNA_tag_6810	101	322
dsRNA_tag_6811	80	179
dsRNA_tag_6812	462	836
dsRNA_tag_6813	68	122
dsRNA_tag_6814	74	128
dsRNA_tag_6815	62	266
dsRNA_tag_6816	35	108
dsRNA_tag_6817	44	105
dsRNA_tag_6818	40	107
dsRNA_tag_6819	33	795
dsRNA_tag_682	34	100
dsRNA_tag_6820	48	117
dsRNA_tag_6821	26	146
dsRNA_tag_6822	52	107
dsRNA_tag_6823	90	183
dsRNA_tag_6824	1206	610
dsRNA_tag_6825	1806	5905
dsRNA_tag_6826	72	171
dsRNA_tag_6827	28	96
dsRNA_tag_6828	28	104
dsRNA_tag_6829	47	205
dsRNA_tag_683	224	707
dsRNA_tag_6830	51	354
dsRNA_tag_6831	31	114
dsRNA_tag_6832	13282	14585
dsRNA_tag_6833	125	352
dsRNA_tag_6834	62	126
dsRNA_tag_6835	112	249
dsRNA_tag_6836	84	257
dsRNA_tag_6837	57	115
dsRNA_tag_6838	37	128
dsRNA_tag_6839	45	176
dsRNA_tag_684	60	148
dsRNA_tag_6840	64	335
dsRNA_tag_6841	8886	959
dsRNA_tag_6842	106	300
dsRNA_tag_6843	94	263
dsRNA_tag_6844	77	248
dsRNA_tag_6845	22	114
dsRNA_tag_6846	40	125
dsRNA_tag_6847	29	97
dsRNA_tag_6848	169	890
dsRNA_tag_6849	2463	7234
dsRNA_tag_685	33	115
dsRNA_tag_6850	213	343
dsRNA_tag_6851	106	367
dsRNA_tag_6852	50	192
dsRNA_tag_6853	212	358
dsRNA_tag_6854	46	175
dsRNA_tag_6855	39	180
dsRNA_tag_6856	67	232
dsRNA_tag_6857	50	143
dsRNA_tag_6858	106	160
dsRNA_tag_6859	131	302
dsRNA_tag_686	33	89
dsRNA_tag_6860	88	219
dsRNA_tag_6861	44	172
dsRNA_tag_6862	54	138
dsRNA_tag_6863	46	124
dsRNA_tag_6864	337	1317
dsRNA_tag_6865	68693	93279
dsRNA_tag_6866	953	114
dsRNA_tag_6867	414	32190
dsRNA_tag_6868	78	196
dsRNA_tag_6869	86	129
dsRNA_tag_687	36	99
dsRNA_tag_6870	27	172
dsRNA_tag_6871	20	173
dsRNA_tag_6872	17	112
dsRNA_tag_6873	56	454
dsRNA_tag_6874	61	191
dsRNA_tag_6875	115	376
dsRNA_tag_6876	58	142
dsRNA_tag_6877	64	266
dsRNA_tag_6878	84	1798
dsRNA_tag_6879	234	655
dsRNA_tag_688	43	123
dsRNA_tag_6880	141	486
dsRNA_tag_6881	165	438
dsRNA_tag_6882	62	159
dsRNA_tag_6883	19	129
dsRNA_tag_6884	41	134
dsRNA_tag_6885	85	113
dsRNA_tag_6886	60	171
dsRNA_tag_6887	70	248
dsRNA_tag_6888	153	21
dsRNA_tag_6889	108	187
dsRNA_tag_689	77	283
dsRNA_tag_6890	43	95
dsRNA_tag_6891	42494	74243
dsRNA_tag_6892	65	166
dsRNA_tag_6893	175721	495677
dsRNA_tag_6894	14934	16000
dsRNA_tag_6895	4312	4294
dsRNA_tag_6896	1063	2456
dsRNA_tag_6897	298	618
dsRNA_tag_6898	20542	25951
dsRNA_tag_6899	3804	4344
dsRNA_tag_69	34	109
dsRNA_tag_690	44	204
dsRNA_tag_6900	3529	5353
dsRNA_tag_6901	159	479
dsRNA_tag_6902	3523	4780
dsRNA_tag_6903	61	186
dsRNA_tag_6904	274	289
dsRNA_tag_6905	13	196
dsRNA_tag_6906	29	149
dsRNA_tag_6907	122	307
dsRNA_tag_6908	102	242
dsRNA_tag_6909	190	916
dsRNA_tag_691	105	215
dsRNA_tag_6910	33	116
dsRNA_tag_6911	81	239
dsRNA_tag_6912	185	359
dsRNA_tag_6913	32	132
dsRNA_tag_6914	90	363
dsRNA_tag_6915	654	1604
dsRNA_tag_6916	161	369
dsRNA_tag_6917	27	117
dsRNA_tag_6918	81	130
dsRNA_tag_6919	61	119
dsRNA_tag_692	420	1173
dsRNA_tag_6920	160	655
dsRNA_tag_6921	71	180
dsRNA_tag_6922	84	214
dsRNA_tag_6923	504	971
dsRNA_tag_6924	38	155
dsRNA_tag_6925	59	121
dsRNA_tag_6926	93	216
dsRNA_tag_6927	218	391
dsRNA_tag_6928	52	117
dsRNA_tag_6929	53	227
dsRNA_tag_693	50	141
dsRNA_tag_6930	44	160
dsRNA_tag_6931	880	2387
dsRNA_tag_6932	22	111
dsRNA_tag_6933	51	128
dsRNA_tag_6934	63	122
dsRNA_tag_6935	66	243
dsRNA_tag_6936	27	125
dsRNA_tag_6937	327	65
dsRNA_tag_6938	143	503
dsRNA_tag_6939	39	124
dsRNA_tag_694	38	117
dsRNA_tag_6940	46	254
dsRNA_tag_6941	176	424
dsRNA_tag_6942	47	270
dsRNA_tag_6943	22	115
dsRNA_tag_6944	24	116
dsRNA_tag_6945	44	130
dsRNA_tag_6946	87	268
dsRNA_tag_6947	147	272
dsRNA_tag_6948	10844	23217
dsRNA_tag_6949	71	150
dsRNA_tag_695	39	130
dsRNA_tag_6950	1108	2073
dsRNA_tag_6951	600	3183
dsRNA_tag_6952	90	156
dsRNA_tag_6953	32	134
dsRNA_tag_6954	35	87
dsRNA_tag_6955	1798	1186
dsRNA_tag_6956	29	95
dsRNA_tag_6957	82	233
dsRNA_tag_6958	88	301
dsRNA_tag_6959	63	182
dsRNA_tag_696	170	975
dsRNA_tag_6960	91	300
dsRNA_tag_6961	72	148
dsRNA_tag_6962	200	373
dsRNA_tag_6963	229	463
dsRNA_tag_6964	106	276
dsRNA_tag_6965	29	122
dsRNA_tag_6966	16	124
dsRNA_tag_6967	77	253
dsRNA_tag_6968	13	175
dsRNA_tag_6969	421	1132
dsRNA_tag_697	726	2689
dsRNA_tag_6970	120	389
dsRNA_tag_6971	75	255
dsRNA_tag_6972	56	170
dsRNA_tag_6973	82	296
dsRNA_tag_6974	49	109
dsRNA_tag_6975	90	292
dsRNA_tag_6976	543	1114
dsRNA_tag_6977	50	122
dsRNA_tag_6978	158	327
dsRNA_tag_6979	36	118
dsRNA_tag_698	88	377
dsRNA_tag_6980	34	88
dsRNA_tag_6981	47	760
dsRNA_tag_6982	32	95
dsRNA_tag_6983	193	887
dsRNA_tag_6984	147	724
dsRNA_tag_6985	38	217
dsRNA_tag_6986	31	113
dsRNA_tag_6987	153	414
dsRNA_tag_6988	63	130
dsRNA_tag_6989	37	136
dsRNA_tag_699	150	394
dsRNA_tag_6990	190	332
dsRNA_tag_6991	27	147
dsRNA_tag_6992	91	263
dsRNA_tag_6993	392	2095
dsRNA_tag_6994	29	99
dsRNA_tag_6995	356	668
dsRNA_tag_6996	88	277
dsRNA_tag_6997	143	341
dsRNA_tag_6998	58	148
dsRNA_tag_6999	126	436
dsRNA_tag_7	48	82
dsRNA_tag_70	115	303
dsRNA_tag_700	28	94
dsRNA_tag_7000	61	476
dsRNA_tag_7001	51	75
dsRNA_tag_7002	64	190
dsRNA_tag_7003	29	104
dsRNA_tag_7004	25	100
dsRNA_tag_7005	71	180
dsRNA_tag_7006	337	1569
dsRNA_tag_7007	93	313
dsRNA_tag_7008	70	289
dsRNA_tag_7009	19	127
dsRNA_tag_701	248	1221
dsRNA_tag_7010	43	130
dsRNA_tag_7011	6590	8977
dsRNA_tag_7012	61	141
dsRNA_tag_7013	122	375
dsRNA_tag_7014	20	110
dsRNA_tag_7015	49	117
dsRNA_tag_7016	30	143
dsRNA_tag_7017	31	98
dsRNA_tag_7018	22	112
dsRNA_tag_7019	66	221
dsRNA_tag_702	40	124
dsRNA_tag_7020	46	108
dsRNA_tag_7021	1163	2313
dsRNA_tag_7022	38	145
dsRNA_tag_7023	34	93
dsRNA_tag_7024	23	123
dsRNA_tag_7025	58	177
dsRNA_tag_7026	22	124
dsRNA_tag_7027	78	123
dsRNA_tag_7028	42	89
dsRNA_tag_7029	55	99
dsRNA_tag_703	26	124
dsRNA_tag_7030	36	176
dsRNA_tag_7031	52	271
dsRNA_tag_7032	40	153
dsRNA_tag_7033	34	103
dsRNA_tag_7034	224	474
dsRNA_tag_7035	194	457
dsRNA_tag_7036	45	84
dsRNA_tag_7037	3372	1182
dsRNA_tag_7038	53	204
dsRNA_tag_7039	99	371
dsRNA_tag_704	22	174
dsRNA_tag_7040	38	361
dsRNA_tag_7041	53	236
dsRNA_tag_7042	55	152
dsRNA_tag_7043	30	149
dsRNA_tag_7044	88	184
dsRNA_tag_7045	29	126
dsRNA_tag_7046	42	233
dsRNA_tag_7047	71	165
dsRNA_tag_7048	107	2955
dsRNA_tag_7049	61	131
dsRNA_tag_705	112	40
dsRNA_tag_7050	34	90
dsRNA_tag_7051	67	147
dsRNA_tag_7052	773	2478
dsRNA_tag_7053	178	212
dsRNA_tag_7054	37	208
dsRNA_tag_7055	152	527
dsRNA_tag_7056	131	343
dsRNA_tag_7057	25	244
dsRNA_tag_7058	1940	3631
dsRNA_tag_7059	69	284
dsRNA_tag_706	540	1822
dsRNA_tag_7060	40	110
dsRNA_tag_7061	42	119
dsRNA_tag_7062	686	506
dsRNA_tag_7063	55	275
dsRNA_tag_7064	67	120
dsRNA_tag_7065	53	103
dsRNA_tag_7066	46	98
dsRNA_tag_7067	200	742
dsRNA_tag_7068	75	231
dsRNA_tag_7069	15	113
dsRNA_tag_707	62	162
dsRNA_tag_7070	56	126
dsRNA_tag_7071	32	90
dsRNA_tag_7072	195	623
dsRNA_tag_7073	34	156
dsRNA_tag_7074	123	389
dsRNA_tag_7075	54	304
dsRNA_tag_7076	57	101
dsRNA_tag_7077	74	95
dsRNA_tag_7078	55	183
dsRNA_tag_7079	202	768
dsRNA_tag_708	53	119
dsRNA_tag_7080	621	2157
dsRNA_tag_7081	81	170
dsRNA_tag_7082	60	281
dsRNA_tag_7083	48	169
dsRNA_tag_7084	126	38
dsRNA_tag_7085	30	103
dsRNA_tag_7086	6482	14276
dsRNA_tag_7087	36	105
dsRNA_tag_7088	103	313
dsRNA_tag_7089	88	152
dsRNA_tag_709	182	379
dsRNA_tag_7090	56	122
dsRNA_tag_7091	37	119
dsRNA_tag_7092	446	4625
dsRNA_tag_7093	53	182
dsRNA_tag_7094	106	298
dsRNA_tag_7095	55	131
dsRNA_tag_7096	52	313
dsRNA_tag_7097	31	119
dsRNA_tag_7098	56	192
dsRNA_tag_7099	52	89
dsRNA_tag_71	29	121
dsRNA_tag_710	44	134
dsRNA_tag_7100	185	399
dsRNA_tag_7101	147	384
dsRNA_tag_7102	33	116
dsRNA_tag_7103	127	467
dsRNA_tag_7104	141	502
dsRNA_tag_7105	40	104
dsRNA_tag_7106	106	313
dsRNA_tag_7107	37	129
dsRNA_tag_7108	449	1886
dsRNA_tag_7109	612	1415
dsRNA_tag_711	126	460
dsRNA_tag_7110	36	148
dsRNA_tag_7111	22	147
dsRNA_tag_7112	18	294
dsRNA_tag_7113	40	737
dsRNA_tag_7114	57	185
dsRNA_tag_7115	82	213
dsRNA_tag_7116	84	197
dsRNA_tag_7117	87	224
dsRNA_tag_7118	27	135
dsRNA_tag_7119	62	66
dsRNA_tag_712	182	712
dsRNA_tag_7120	65	281
dsRNA_tag_7121	82	247
dsRNA_tag_7122	117	933
dsRNA_tag_7123	47	109
dsRNA_tag_7124	15	120
dsRNA_tag_7125	51	180
dsRNA_tag_7126	46	174
dsRNA_tag_7127	36	176
dsRNA_tag_7128	34	126
dsRNA_tag_7129	52	127
dsRNA_tag_713	146	558
dsRNA_tag_7130	247	792
dsRNA_tag_7131	115	236
dsRNA_tag_7132	23	150
dsRNA_tag_7133	4674	1268
dsRNA_tag_7134	121	4054
dsRNA_tag_7135	43	113
dsRNA_tag_7136	37	134
dsRNA_tag_7137	25	136
dsRNA_tag_7138	109	234
dsRNA_tag_7139	36	91
dsRNA_tag_714	123	507
dsRNA_tag_7140	632	2148
dsRNA_tag_7141	21	145
dsRNA_tag_7142	56	180
dsRNA_tag_7143	173	274
dsRNA_tag_7144	90	199
dsRNA_tag_7145	83	97
dsRNA_tag_7146	1965	5298
dsRNA_tag_7147	33	106
dsRNA_tag_7148	50	135
dsRNA_tag_7149	68	225
dsRNA_tag_715	91	204
dsRNA_tag_7150	56	303
dsRNA_tag_7151	123	439
dsRNA_tag_7152	26	99
dsRNA_tag_7153	130	444
dsRNA_tag_7154	47	211
dsRNA_tag_7155	47	88
dsRNA_tag_7156	41	154
dsRNA_tag_7157	43	164
dsRNA_tag_7158	113	59
dsRNA_tag_7159	36	136
dsRNA_tag_716	36	105
dsRNA_tag_7160	36	102
dsRNA_tag_7161	23	147
dsRNA_tag_7162	21	103
dsRNA_tag_7163	66	198
dsRNA_tag_7164	63	153
dsRNA_tag_7165	23	118
dsRNA_tag_7166	217	953
dsRNA_tag_7167	24	146
dsRNA_tag_7168	34	101
dsRNA_tag_7169	99	293
dsRNA_tag_717	1855	3191
dsRNA_tag_7170	15	155
dsRNA_tag_7171	48	121
dsRNA_tag_7172	78	143
dsRNA_tag_7173	53	130
dsRNA_tag_7174	33	93
dsRNA_tag_7175	85	298
dsRNA_tag_718	44	132
dsRNA_tag_719	31	106
dsRNA_tag_72	17	113
dsRNA_tag_720	22	102
dsRNA_tag_721	61	201
dsRNA_tag_722	95	272
dsRNA_tag_723	34	97
dsRNA_tag_724	40	128
dsRNA_tag_725	60	137
dsRNA_tag_726	23	136
dsRNA_tag_727	101	329
dsRNA_tag_728	48	254
dsRNA_tag_729	44	133
dsRNA_tag_73	31	118
dsRNA_tag_730	19	146
dsRNA_tag_731	79	290
dsRNA_tag_732	53	318
dsRNA_tag_733	39	135
dsRNA_tag_734	42	133
dsRNA_tag_735	50	147
dsRNA_tag_736	34	116
dsRNA_tag_737	92	75
dsRNA_tag_738	157	364
dsRNA_tag_739	86	265
dsRNA_tag_74	67	220
dsRNA_tag_740	5894	15522
dsRNA_tag_741	45	174
dsRNA_tag_742	1415	4282
dsRNA_tag_743	39	91
dsRNA_tag_744	56	93
dsRNA_tag_745	166	255
dsRNA_tag_746	34	96
dsRNA_tag_747	47	248
dsRNA_tag_748	756	2251
dsRNA_tag_749	49	102
dsRNA_tag_75	153	325
dsRNA_tag_750	51	204
dsRNA_tag_751	36	109
dsRNA_tag_752	43	128
dsRNA_tag_753	60	82
dsRNA_tag_754	58	300
dsRNA_tag_755	45	109
dsRNA_tag_756	54	124
dsRNA_tag_757	36	125
dsRNA_tag_758	64	189
dsRNA_tag_759	58	252
dsRNA_tag_76	66	142
dsRNA_tag_760	58	141
dsRNA_tag_761	13	118
dsRNA_tag_762	43	93
dsRNA_tag_763	21	231
dsRNA_tag_764	70	222
dsRNA_tag_765	37	112
dsRNA_tag_766	56	112
dsRNA_tag_767	152	448
dsRNA_tag_768	52	178
dsRNA_tag_769	103	180
dsRNA_tag_77	37	148
dsRNA_tag_770	66	259
dsRNA_tag_771	214	536
dsRNA_tag_772	209	366
dsRNA_tag_773	50	123
dsRNA_tag_774	99	338
dsRNA_tag_775	23	103
dsRNA_tag_776	28	112
dsRNA_tag_777	41	96
dsRNA_tag_778	61	96
dsRNA_tag_779	185	456
dsRNA_tag_78	138	552
dsRNA_tag_780	41	141
dsRNA_tag_781	535	898
dsRNA_tag_782	102	222
dsRNA_tag_783	45	140
dsRNA_tag_784	93	395
dsRNA_tag_785	52	137
dsRNA_tag_786	160	442
dsRNA_tag_787	123	589
dsRNA_tag_788	39	122
dsRNA_tag_789	123	315
dsRNA_tag_79	46	287
dsRNA_tag_790	97	135
dsRNA_tag_791	45	128
dsRNA_tag_792	78	193
dsRNA_tag_793	25	101
dsRNA_tag_794	62	105
dsRNA_tag_795	311	1030
dsRNA_tag_796	144	266
dsRNA_tag_797	232	651
dsRNA_tag_798	4822	1711
dsRNA_tag_799	213	1182
dsRNA_tag_8	35	160
dsRNA_tag_80	43	139
dsRNA_tag_800	149	341
dsRNA_tag_801	59	207
dsRNA_tag_802	179	285
dsRNA_tag_803	195	869
dsRNA_tag_804	41	87
dsRNA_tag_805	48	79
dsRNA_tag_806	59	105
dsRNA_tag_807	888	130
dsRNA_tag_808	56	157
dsRNA_tag_809	228	1079
dsRNA_tag_81	92	227
dsRNA_tag_810	2029	10315
dsRNA_tag_811	69	168
dsRNA_tag_812	47	134
dsRNA_tag_813	89	314
dsRNA_tag_814	79	227
dsRNA_tag_815	33	190
dsRNA_tag_816	42	122
