	Exp.hl60.log2FC_120h	Exp.hl60.pval_120h	Exp.kg1.log2FC	Exp.kg1.pval	Exp.molm14.log2FC	Exp.molm14.pval	Exp.ociaml2.log2FC	Exp.ociaml2.pval	Exp.ociaml3.log2FC	Exp.ociaml3.pval	Exp.thp1.log2FC	Exp.thp1.pval	Stbl.hl60.logFC	Stbl.hl60.pval	Stbl.kg1.logFC	Stbl.kg1.pval	Stbl.molm14.logFC	Stbl.molm14.pval	Stbl.ociaml2.logFC	Stbl.ociaml2.pval	Stbl.ociaml3.logFC	Stbl.ociaml3.pval	Stbl.thp1.logFC	Stbl.thp1.pval	TE.Estimate_treatmentDRUG	TE.fdr_Pr...z.._treatmentDRUG	Rho.Mann-Whitney p-value	Rho.rho score	Gamma.Mann-Whitney p-value	Gamma.gamma score
NFE2L2	0.0864898591914919	0.42296500783539204	0.146985642159255	0.341365502015702	-0.186136050363377	0.261126362915329	-0.0247990227663495	0.9059015263672701	0.313551415051511	0.11528207662687401	0.459343362020712	0.00069934597066199	-0.00108047372161804	0.9947421153945771	0.18754239631034803	0.09728808293990301	-0.219539666972736	0.0550039317688064	-0.0673516499425157	0.6840492926004921	0.0886347615005789	0.50874114108457	0.33483006019323697	0.0459578371535486	0.300044847682422	0.5970098505706011	0.299655142581	0.0446240130889	0.42679073358	-0.0030790531712
THRAP3	0.0869144381476415	0.5834417660134871	-0.15481331271633403	0.27641214623388	-0.17764351190407102	0.302890236129722	-0.0590409167581144	0.708210803845745	0.17276222710363098	0.5135398903057039	-0.0114656227693683	0.941776874772986	-0.8979183931038169	0.0101873341210008	0.000434938087982702	0.9965694485465408	-0.116587821603134	0.338149020611049	0.0553999030220577	0.5818886516368361	0.0621809454621845	0.612658072098566	-0.141592305795055	0.37721150805467607	0.333430154845469	0.09133726133988401	0.00543027325043	0.184950127133	0.352187502109	-0.0206700536567
CTNNB1	0.0878992890106457	0.6524790424037671	0.128259541090621	0.449707629642054	0.31560558036020697	0.11200977543258699	-0.101220629989923	0.45457897168771605	-0.0264998098725519	0.911993932131552	0.136309602424968	0.517591446989991	0.0803164408445639	0.7343921009280642	0.0318535268906647	0.751897046740529	0.132643823347298	0.278403223422293	0.152345613079199	0.119146478989923	-0.032397995110726996	0.789870342233098	0.253167679743456	0.0194468556724967	0.036791258610996004	0.946349115446634	0.3512626239	-0.0740392045439	0.44854100754	0.0361422089016
HIPK1	0.088668061223166	0.0365860023848017	0.27691217171367	0.11244980786809901	0.0966574685428602	0.5596298658800971	0.0820469231946527	0.641202710784686	-0.0810114186070109	0.664863939260949	0.159574341132336	0.31621660728816803	0.0832801542356317	0.467935344788156	0.0774558818103851	0.583908043740378	-0.0409950960667965	0.8010134615683789	0.0668050626630009	0.528650259519186	0.0373498499618476	0.767789859873437	0.20129218320044603	0.186349738439377	0.12294556278785301	0.7862153881689699	0.905941697051	0.0391834907373	0.745247426752	-0.00422475698565
LRRC40	0.0937322207918161	0.0076623231423101	-0.1926578865617	0.340023604963127	-0.46939929089633703	0.0543099185163718	-0.0332484282467216	0.8882324863767479	-0.009872236820063891	0.963419656420982	0.21679826172479602	0.30848874818230104	0.136053287305515	0.30995525052188694	-0.133168339367655	0.5497869566947979	-0.17778275282293698	0.31573881545459004	0.116731700453259	0.314790114333967	0.22932544245047196	0.19783357812655397	0.0205448915903275	0.923117408549135	-0.211753557652996	0.8175511867928009	0.811543343894	-0.168876106492	0.279286053358	-0.0173787217274
COMMD1	0.0946858269574204	9.10186426052714e-06	0.0911257121012141	0.6871014449847249	0.341367718249799	0.15378744077735598	-0.0364744255563917	0.875560071108356	-0.350406955366411	0.113467075080552	-0.23428237399161	0.48324078112657504	-0.290386817807995	0.119184695840782	0.0827713286311333	0.6706478186345	-0.12994287003727098	0.37140760100834996	-0.0694235215887005	0.6304527296834761	-0.43351601029658293	0.0112706554254903	-0.317588316956838	0.11608699369076401	0.18363238661245	0.8869928357972321	0.00526267162815	-0.237348683381	0.629561543047	0.0112036774397
SPEN	0.0966785342095293	0.45757839851822396	0.0785481016334465	0.603631213883657	-0.127837123473154	0.44711847346239597	-0.116297391862066	0.42184366555160796	0.0527338342184202	0.7473466356277579	-0.225722843319145	0.0837020827009662	0.0273788159169165	0.8733675622691691	0.023968737842508	0.835838791706499	0.33261330402462397	0.00698219653174889	0.139674039414229	0.273178803841591	0.20450899691025	0.0917470785152922	0.31047533560630103	0.127384912717156	0.29792675613786895	0.38171305100896297	0.0315429958749	0.139353698624	0.00644825152813	-0.0864415525061
XPR1	0.0980974532247952	0.132676705265164	0.00596257506911728	0.9777604742044941	-0.0681359062869028	0.7360838661237329	-0.0201017397356246	0.915805102439274	0.12300112705244501	0.564566030174775	-0.0825812315491362	0.704142341117962	-0.0995976145029555	0.523500402660528	-0.0063843612929368795	0.9480708484990751	0.216722067278195	0.11574516901606402	-0.0899320743337673	0.408988616555247	0.27615054078301193	0.0482845553867734	-0.0744253159236033	0.421354888470342	0.685784741056155	0.496606092404751	0.152905840963	-0.0369246610562	0.540444126449	0.00792799090867
RNPC3	0.10310466593595599	0.205611061974256	-0.0863283393449332	0.717267056784175	-0.00699336184183708	0.9826412866718208	-0.35538351699204496	0.18038736136895198	0.0603687167988008	0.807699883549698	0.113098476348578	0.6122576268373039	0.0737641697066065	0.559941570014822	-0.0192453257558321	0.8611494302957529	0.138274375997876	0.331239637470164	0.0510086101034416	0.6120779791939879	-0.14672846835248302	0.217495478644666	0.111014525702365	0.22414750246968101	0.725019535474729	0.579799713413223	0.71004409404	0.058943480161	0.710660258407	-0.135043379261
COPA	0.10319586451153301	0.165606461605694	0.0193535843046236	0.9145984722098429	0.261897591510703	0.162431831208676	0.20177888308859804	0.320454966809156	0.025708674584810003	0.889525350910749	0.228500733364227	0.286158336081342	0.0424251302874235	0.743980880053664	0.123976172217629	0.23738302805219397	0.19857648833748	0.0559409622619412	0.095683885429654	0.412548472624832	-0.0983266420562454	0.49348527330401704	0.216203749998415	0.0643120803080084	0.103444127441285	0.7725211714909421	0.157932510589	-0.0567927146631	0.0503695963888	-0.171370237828
TMCO1	0.10332016655027698	0.22311858974423399	-0.0046894574162261	0.977732008997837	-0.12026947245922501	0.42502183128040605	-0.00555323645318248	0.9738561226114291	-0.343629011099829	0.0749317931003819	0.0847395270239241	0.50521076378189	-0.16203899058513901	0.467559899787587	-0.0923895836498127	0.35515592401092605	-0.0681711188439597	0.496906716792836	-0.0781524076392328	0.47622215612382596	-0.326980158387718	0.0241407749095609	-0.0349019279932785	0.674249640122845	0.008349193409313001	0.991587411012913	0.520572640832	0.0420151074687	0.0167740761774	-0.0448023752307
ATG7	0.10369718339267699	0.894268163350822	0.463718686127896	0.0257232333600552	0.565267102055684	0.0803624110455665	-0.10234153668846101	0.699357766302138	-0.342997197399304	0.241392943279205	-0.0891117549003918	0.746949259378402	0.271682041068022	0.23181294977352399	-0.206298309223863	0.0321994254423761	0.213742358643615	0.0362163223041542	-0.10572597667690899	0.429698165934019	0.358157266293471	0.0169130185481026	-0.0943789517593473	0.40501134014258294	-0.024109880027392994	0.977096848818918	0.914671772147	-0.018833759055	0.259327641881	-0.0192051625384
PSMD1	0.103814637949188	0.346450890855757	-0.11624618462928801	0.44454361143775895	0.0171921551322921	0.91249530122305	-0.0765875393740606	0.635468994346255	-0.296194799445588	0.102627938863857	0.0924052381564719	0.49646081238233	-0.30622195440738	0.143403528665923	-0.0258751167170543	0.7920798727490992	0.0255702647210025	0.785925765049558	-0.16195539813808899	0.129633260585183	0.166301739263851	0.28306821603674703	-0.260871438786287	0.08988371106247502	0.34856376030643205	0.18584497216685703	0.0105833625197	-0.261139125756	0.0508117948333	-0.0794536994586
ILKAP	0.106022523250571	0.7932995321242758	-0.0201780997866317	0.91679975312939	-0.032013009527735996	0.8994931485559531	0.170439030437686	0.349473624080305	-0.0390017277363979	0.861404066843317	0.19297313588412698	0.388670820123315	-0.189720464461439	0.19661662350439604	-0.0944168617607156	0.318412025829539	0.0409493734941104	0.786571437911963	0.0293737417357834	0.8069550714680591	-0.17618102155754503	0.19947445898475896	-0.0621782206626366	0.525811353892647	0.24757852485630502	0.8056971865259079	0.581063427215	0.0267477014253	0.420484141287	-0.0160459913968
ZCCHC17	0.108650450903955	0.328492050930847	0.0620359209548156	0.770098597369586	0.211588598841853	0.28101257195476304	-0.19772454196936398	0.40444603220555103	0.07689460126906099	0.8094491791522491	0.0438117898653169	0.836081241334507	-0.5023345444534629	0.283203907114938	0.0492454603831921	0.7234450313103421	0.184016672339755	0.262620744560117	-0.292425308645495	0.11460016456506802	-0.308694465693755	0.15403451608762397	-0.0847147146358363	0.482211216615948	0.430029903462	0.780785209743117	0.133926077954	0.128664350642	0.994654833185	-0.0827167025213
PDIA6	0.10869518502483601	0.12433940289836001	0.26235565201349	0.0452519503006435	0.21643086565306696	0.10311204261847699	0.136509869895128	0.26136282593367005	0.11814706733134699	0.423701168724241	-0.0477815430751096	0.682646227597223	0.26433001781153603	0.10435269981561801	0.0506655023714589	0.651409221872842	-0.0251462641225465	0.825391474030925	0.0571930781894406	0.5669932026434928	0.10129578278250902	0.40599510896797797	-0.0355406325436224	0.705354873315372	0.24103882414884803	0.121855868406512	0.91131277415	0.00380424423835	0.0889870673643	-0.0635629722244
GMCL1	0.11187257982591901	0.7548905001968679	-0.32428233677316304	0.209349342203265	-0.774224509100989	0.00046227268745088095	-0.0606496357691301	0.785250076660698	-0.0888485205521242	0.739904638303053	0.0717613311496351	0.742170149171918	0.195573084116733	0.44781407607265294	-0.0372004420592107	0.663761203042196	0.0815054578977501	0.563704908884327	0.31563713751167605	0.0732366255338193	0.554500580200068	0.0014713600599082	-0.0270538739931884	0.887671272035823	-1.0164979870892499	0.392834058515104	0.0192896025557	-0.110923169585	0.567925906217	0.0127900291042
POLR1A	0.11267302958571301	0.0014324091068763699	-0.154533513111194	0.255866200876202	-0.40909645634944	0.12925877587961201	0.0680405411605148	0.7281878470080649	-0.439148150676073	0.0107625000360656	-0.0857612084573466	0.638141243173301	-0.0506109382470811	0.683112714280697	-0.203119590277168	0.0642607554997948	0.0225075538155744	0.8072843306607149	-0.13690827395174002	0.164389593585088	-0.118508714280487	0.363547101954541	-0.172310201517713	0.132049331861022	0.042208119689350995	0.9533949876663209	0.770441375066	0.0151874130954	0.575327651862	-0.00890418528852
SMAP2	0.113100600824789	0.119361054436724	0.0502934798092617	0.727538416386303	-0.0437173097559127	0.8361219016211179	0.193765080421375	0.216786268535029	0.222565283553642	0.281500864522916	0.0787263947213123	0.550208449802165	-0.395441390236886	0.00334118005514665	-0.0462006057504053	0.7027782434030101	-0.050614473570806	0.7546976233818349	0.0333185290396876	0.8475653701414559	0.24843160941690803	0.20078239072047602	0.10519048009109501	0.308874562333516	-0.129146132940831	0.886328019341065	0.200137502108	-0.0595358532195	0.31495295681	0.10929641017
AFTPH	0.113950834703181	0.6969142676571191	0.0595014792321594	0.771428897849847	0.13074687398080098	0.582262869686935	-0.0237459695814843	0.9104346897893891	-0.056860059622503	0.8153988814837909	0.00266473611004794	0.986783928433837	-0.00636153732911487	0.968796658346402	0.0613686313244339	0.483622035100323	0.17044092273410502	0.102238528701124	0.217321554745145	0.191915017472405	0.3891304937741621	0.046906877295368	0.0758825152754116	0.418531287619674	-0.009052666245928001	0.9928699016545959	0.818776974202	0.0198571170492	0.178667521337	0.0674584558076
ARL6IP6	0.11688964277141099	0.7253592863762379	-0.0687564186000029	0.867808067610159	-0.382288410735007	0.120898447269382	0.12427857166621602	0.7347745406085959	0.11752856761123	0.752033310560318	0.12278504391249001	0.7511803828853729	0.709318546929407	0.056547907674033	-0.16991454152998403	0.09545370380618302	-0.38102728775965794	0.00742519941490092	-0.11088456695299301	0.25913439488149	0.0694340593488218	0.529063561264082	0.0208056147145605	0.8544522334182909	-0.34444073326411406	0.650419292794003	0.814639402555	0.0164295872118	0.641952167335	-0.00163669218865
SP3	0.118221320656638	0.33876730554793	-0.00971482618288077	0.95822833919878	0.29491343724483005	0.13198226327725499	-0.0994826709328409	0.560757383403175	0.46866045704825604	0.0493470936233053	0.0803208710806183	0.6528509892924829	0.29449266623241604	0.0170933104879641	-0.00640946114750164	0.9409695864763679	0.093143533243112	0.37018241411038705	-0.0163917728258613	0.8643015615247841	0.24503532772199998	0.0378021991861344	0.148502851265118	0.115445022592985	-0.044590017955574004	0.957982353974143	0.194559749706	0.0704986107354	0.55046180014	-0.0123277611485
DENND1B	0.12050530370223599	0.448112855702476	0.111383268581565	0.561828860136778	-0.0757389958036583	0.8130835007803209	-0.38424855650436496	0.0735790958474658	0.26139413463574	0.359622765736351	-0.385340528386393	0.17707550620662196	0.44948465749005495	0.00664447665176221	-0.0440882450725354	0.604367470588167	-0.052556737677024	0.767435390601505	-0.202203682100409	0.0909290165181498	0.23608745580516302	0.0758587128352648	-0.0860021815197803	0.42939125673484996	0.642970139015277	0.638086086427441	0.742742889142	0.0355785836466	0.485077768589	-0.0101787930618
PIKFYVE	0.122072075689576	0.00060315004314767	0.276729851871059	0.0896459464901727	0.236208327255409	0.385616417317539	0.0435243877676703	0.8040010431776519	-0.145359834220393	0.49018198976370203	0.097204656514517	0.627754021918555	0.16734606206222302	0.208931966641812	-0.0548986532710152	0.650405938849425	0.0974474896039666	0.37283850527975	0.0693275440800784	0.46684703061393396	0.15038632666598498	0.226433796717561	-0.0315565352894566	0.727090689454601	0.348150896140634	0.45423724230772494	0.628335743544	0.0339489109274	0.238372974525	-0.0387933924994
LGALS8	0.12208359413074499	0.15487511035394502	0.49069601452890704	0.0035492634269846204	0.552784028296496	0.00032715088286025095	0.175427510064644	0.290982208984501	0.11765778773244301	0.46122318192079403	-0.0626055766572	0.59485248859502	0.0456468998684223	0.748079675079428	0.163552781345274	0.0857627667415721	0.284856206901835	0.012695060207636003	0.104890051904032	0.309209783778915	0.0937985730507568	0.39173033843925603	-0.20547355351937802	0.0311215072849917	-0.18023877596346102	0.854303599513381	0.487174253686	-0.0209884920861	0.316568771412	-0.00448247502364
NUF2	0.132167885641057	0.00807661494122555	0.16626118604232	0.39321859001312603	-0.429069186122048	0.074723882741164	-0.17243517426016403	0.40617676385120205	-0.261404501633149	0.128078901109974	0.0491931797168285	0.777788843842001	0.18252692173335	0.21445450661307602	0.15491403730428	0.109441259461018	-0.205744908602537	0.109657603646292	0.13909149866673098	0.130685835884344	0.18143864898243103	0.21133974027051103	0.301074698060053	0.00894882551649582	-0.2880138644149	0.70370492848769	0.529639659276	0.0271216825325	0.00250657866366	-0.166197150261
SRSF11	0.13356301935248	0.7458401348986329	-0.0253789421776142	0.8811366813290771	-0.123348462816571	0.5385216317487539	-0.112340597782929	0.564305283836467	0.0788752072182023	0.6756877409239138	0.170650603273165	0.364317796484771	-0.475406473330724	0.081257886736105	-0.13383987629794697	0.203621060744463	-0.107383745716218	0.450583147281771	-0.12316643507641001	0.4423261986132321	-0.022089300094793003	0.876378798132212	0.0616543519678182	0.6410460397046229	0.081774321050586	0.912119150774788	0.000344814614289	0.217968645058	0.000138394219412	-0.113846822658
TOR1AIP2	0.13373861977844198	0.0113730486509662	0.113610453835075	0.430880726376067	0.130484852098813	0.42900656619948707	-0.0506377168203532	0.7703660502956441	-0.171362670008257	0.231476275000529	-0.0224326192770612	0.876504820384614	-0.544508495878125	0.00169361676519611	0.157576525511748	0.10919428812807801	0.14388063473451002	0.138828796556633	-0.212756682269029	0.0509991775264079	-0.309033899371934	0.0608367397243854	-0.0408457416076329	0.682640128183875	0.455934369639819	0.768332293798948	0.17574982983	0.0562178934937	0.810720043333	-0.000796390398835
ZMYM4	0.138729068227209	0.5269509742562001	0.0324341097185563	0.829076069455766	-0.28925192297115004	0.10864972734333	-0.0364825026747661	0.77702506024214	-0.0374049533463577	0.8726433819328601	-0.0940736342611146	0.46032539605671996	-0.362191419724859	0.161096658876525	-0.19371163220398396	0.0663238059498168	-0.12041535616316099	0.22498931488140098	-0.113081914661806	0.262547171373964	-0.100214689128432	0.36182848716861205	-0.254660749073356	0.0192187754785998	0.736566708925658	0.030626142614098996	0.0719700678987	-0.210308258992	0.862382296573	-0.0728700474721
STIL	0.139822618457825	0.4733918238677129	0.349413283786417	0.0575761936291848	-0.18895797956395702	0.400385541670389	-0.194041794838972	0.283680576506918	-0.21041029712478998	0.27663473833101	0.269500588345959	0.112278983890826	0.0387865477925335	0.7811977511548591	-0.0424398862550538	0.622063655430395	-0.15300455956973097	0.269388045665584	-0.273010977023651	0.049040859688783	-0.0327194700712875	0.81220410796564	0.213715861231175	0.0440794679888499	-0.022601094904026998	0.9858909987295741	0.294139970712	0.0570589661912	0.00378266565425	-0.158457080083
