	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AANAT	0.252484919480126	0.968606235769515	4.9230350775168	0.196749813990374	0.84402332598181	NA
AAR2	69.744272911485	-0.705105770029133	1.04704261293934	-0.673426049059937	0.500676281047074	0.99949478450834
AARD	3.67001151289648	0.311211356121191	3.94017436989939	0.0789841582897099	0.937045223547497	NA
AARS	165.451138071771	-0.6961647149026	0.842727573737804	-0.826085127148334	0.408755803884421	0.99949478450834
AARS2	71.2342921629622	-0.377384490743043	1.10398772984589	-0.341837577122096	0.732473128760662	0.99949478450834
AARSD1	164.922929354087	-0.0967115814338039	0.889313736566282	-0.108748552346909	0.913401930980136	0.99949478450834
AASDH	42.7815506250104	0.0765563993278925	1.20280949447745	0.0636479838905427	0.949250523550396	0.99949478450834
AASDHPPT	198.376810436955	0.139710500204688	0.809046218267965	0.172685437556071	0.862898690968613	0.99949478450834
AASS	189.98712886683	0.121599738551865	0.904404759442869	0.134452784864569	0.893044544222063	0.99949478450834
AATBC	0	NA	NA	NA	NA	NA
AATF	137.850705141877	-0.0170674883375446	0.977075424481221	-0.0174679332934881	0.986063314466704	0.99949478450834
AATK	24.2675443256776	-0.961471164870883	1.42066689638167	-0.676774525625729	0.498549023358564	0.99949478450834
AATK-AS1	0	NA	NA	NA	NA	NA
ABALON	23.2516875664637	1.75151509890142	1.46727086490144	1.19372308194716	0.23258630839488	0.99949478450834
